INFO 2025-03-04 09:52:12,922 autoreload Watching for file changes with StatReloader
DEBUG 2025-03-04 09:52:14,839 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\requests\auth.py first seen with mtime 1739957200.909032
DEBUG 2025-03-04 09:52:14,839 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1739957214.2176206
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\packaging\_structures.py first seen with mtime 1739957174.6262429
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\db\backends\base\operations.py first seen with mtime 1739957211.5254426
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\ma\core.py first seen with mtime 1739957176.396422
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\__config__.py first seen with mtime 1739957175.0392418
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1739957157.4209616
DEBUG 2025-03-04 09:52:14,840 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1739957214.5266936
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\db\backends\postgis\__init__.py first seen with mtime 1739957211.551433
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\gdal\error.py first seen with mtime 1739957211.6162317
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\leaflet\__init__.py first seen with mtime 1739957283.1601183
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\utils.py first seen with mtime 1739957214.4186542
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\New_Backend\urls.py first seen with mtime 1739970011.6917312
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\Mainapp\models\police_station.py first seen with mtime 1740133511.7583687
DEBUG 2025-03-04 09:52:14,841 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\asyncio\exceptions.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\chardet\sjisprober.py first seen with mtime 1739957193.6668985
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1739957214.4046535
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\rest_framework\pagination.py first seen with mtime 1739957280.5572166
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\core\numerictypes.py first seen with mtime 1739957175.1592414
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\core\__init__.py first seen with mtime 1739957214.2536213
DEBUG 2025-03-04 09:52:14,842 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\db\__init__.py first seen with mtime 1739957211.515685
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\sysconfig.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\core\_methods.py first seen with mtime 1739957175.195239
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\urllib\__init__.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\requests\adapters.py first seen with mtime 1739957200.9039373
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\chardet\langturkishmodel.py first seen with mtime 1739957193.651866
DEBUG 2025-03-04 09:52:14,843 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1739957212.56046
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\_typing\_shape.py first seen with mtime 1739957176.982862
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1739957281.0512376
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\Mainapp\models\hospital.py first seen with mtime 1740390458.8610797
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\db\backends\base\__init__.py first seen with mtime 1739957211.5204065
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1739957214.3076155
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\utils\text.py first seen with mtime 1739957214.9066627
DEBUG 2025-03-04 09:52:14,844 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1739957213.2818322
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\uritemplate\api.py first seen with mtime 1739957158.2476587
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\difflib.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\yaml\nodes.py first seen with mtime 1739957162.6226215
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1739957210.1026032
DEBUG 2025-03-04 09:52:14,845 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\db\models\functions.py first seen with mtime 1739957211.5872285
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1739957214.5826936
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1739957208.4718673
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\encodings\utf_8.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1739957281.0462487
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\__init__.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\random\_generator.cp311-win_amd64.pyd first seen with mtime 1739957176.5605888
DEBUG 2025-03-04 09:52:14,846 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\leaflet\apps.py first seen with mtime 1739957283.1641285
DEBUG 2025-03-04 09:52:14,847 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\Mainapp\models\last_known_details.py first seen with mtime 1740979122.8138666
DEBUG 2025-03-04 09:52:14,847 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\gdal\datasource.py first seen with mtime 1739957211.6092277
DEBUG 2025-03-04 09:52:14,847 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\sqlparse\cli.py first seen with mtime 1739957159.6837826
DEBUG 2025-03-04 09:52:14,847 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\pkg_resources\extern\__init__.py first seen with mtime 1739956912.782089
DEBUG 2025-03-04 09:52:14,847 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\pkg_resources\__init__.py first seen with mtime 1739956912.7123477
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\admindocs\utils.py first seen with mtime 1739957209.6503649
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\xml\parsers\expat.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\shortcuts.py first seen with mtime 1739957207.7514808
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\importlib\resources\__init__.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1739957214.976282
DEBUG 2025-03-04 09:52:14,848 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py first seen with mtime 1739956912.745745
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1739957214.5846653
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1739957149.6801288
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\requests\__version__.py first seen with mtime 1739957200.8999276
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\postgres\fields\jsonb.py first seen with mtime 1739957212.5541875
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\email\iterators.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\rest_framework\utils\formatting.py first seen with mtime 1739957281.050235
DEBUG 2025-03-04 09:52:14,849 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\random\_common.cp311-win_amd64.pyd first seen with mtime 1739957176.549587
DEBUG 2025-03-04 09:52:14,850 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\urllib3\util\ssltransport.py first seen with mtime 1739957157.4149618
DEBUG 2025-03-04 09:52:14,850 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\charset_normalizer\md.cp311-win_amd64.pyd first seen with mtime 1739957193.1575007
DEBUG 2025-03-04 09:52:14,850 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1739957214.5396812
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\pkg_resources\_vendor\__init__.py first seen with mtime 1739956912.713336
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1739957208.481009
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\requests\_internal_utils.py first seen with mtime 1739957200.9019372
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\core\overrides.py first seen with mtime 1739957175.1622486
DEBUG 2025-03-04 09:52:14,851 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\yaml\constructor.py first seen with mtime 1739957162.6086545
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\corsheaders\conf.py first seen with mtime 1739957283.9960515
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1739957214.5336792
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1739957210.1006186
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\Mainapp\admin\match_user.py first seen with mtime 1740650978.957462
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\secrets.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,852 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1739957214.8996625
DEBUG 2025-03-04 09:52:14,853 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\template\__init__.py first seen with mtime 1739957214.778659
DEBUG 2025-03-04 09:52:14,853 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\geos\prototypes\predicates.py first seen with mtime 1739957211.6882195
DEBUG 2025-03-04 09:52:14,853 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1739957207.758513
DEBUG 2025-03-04 09:52:14,853 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\geos\prototypes\coordseq.py first seen with mtime 1739957211.6802485
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\PIL\_version.py first seen with mtime 1739957171.1966233
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\core\management\base.py first seen with mtime 1739957214.361654
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1739957281.0442364
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\DLLs\_decimal.pyd first seen with mtime 1712042000.0
DEBUG 2025-03-04 09:52:14,854 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1739957214.5816586
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\numpy\ma\extras.py first seen with mtime 1739957176.400419
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\chardet\eucjpprober.py first seen with mtime 1739957193.6186192
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\gis\gdal\raster\base.py first seen with mtime 1739957211.6482267
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\ctypes\util.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,855 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1739957214.8276596
DEBUG 2025-03-04 09:52:14,856 autoreload File C:\Users\sanke\AppData\Local\Programs\Python\Python311\Lib\asyncio\mixins.py first seen with mtime 1712041974.0
DEBUG 2025-03-04 09:52:14,856 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\leaflet\admin.py first seen with mtime 1739957283.1621242
DEBUG 2025-03-04 09:52:14,856 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\chardet\resultdict.py first seen with mtime 1739957193.6618972
DEBUG 2025-03-04 09:52:14,856 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\requests\cookies.py first seen with mtime 1739957200.9140573
DEBUG 2025-03-04 09:52:14,856 autoreload File C:\Users\sanke\Desktop\Chhaya_FullStack\Chhaya_new_backend\env\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1739957208.465869
